base,nomePopular,nomeCient,familia,deadAno1,deadAno2,ingresso,dap1,dap2,ida,intervaloMed,ht1,hcom1,ht2,hcom2,posSocio,luminosidade,classeDiam,classeDiam2,grupoEco,utmLeste,UTMNorte
Tapajos_A01_2015_2016,envira surucucu,Duguetia surinamensis,Annonaceae,FALSE,EXPLORADAS,,20.8,,,1,,,,,,,25,c025,,726241.9793,9682980.609
Tapajos_A01_2015_2016,breu vermelho,Protium hebetatum,Burseraceae,FALSE,EXPLORADAS,,20.4,,,1,,,,,,,25,c025,,726268.3513,9682984.129
Tapajos_A01_2015_2016,tanibuca,Terminalia amazonia,Combretaceae,FALSE,EXPLORADAS,,40.4,,,1,38.7,26.21,,,,,45,c045,,726246.1594,9682980.901
Tapajos_A01_2015_2016,coracao de negro,Swartzia corrugata,Fabaceae,FALSE,EXPLORADAS,,48.4,,,1,,,,,,,45,c045,,726269.6737,9682980.031
Tapajos_A01_2015_2016,cucutitiriba,Pouteria sp,Sapotaceae,FALSE,EXPLORADAS,,17.2,,,1,,,,,,,15,c015,Shade-tolerant,726244.5956,9682970.699
Tapajos_A01_2015_2016,coracao de negro,Chamaecrista xinguensis,Fabaceae,FALSE,EXPLORADAS,,31.7,,,1,,,,,,,35,c035,,726273.0733,9682979.124
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,11.5,,,1,,,,,,,15,c015,,726244.4107,9682970.627
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,15,,,1,,,,,,,15,c015,,726273.109,9682977.384
Tapajos_A01_2015_2016,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,EXPLORADAS,,16,,,1,,,,,,,15,c015,,726248.1845,9682966.702
Tapajos_A01_2015_2016,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,EXPLORADAS,,12.7,,,1,,,,,,,15,c015,Shade-tolerant,726265.0558,9682978.232
Tapajos_A01_2015_2016,muirapixuna,Chamaecrista scleroxylon,Fabaceae,FALSE,EXPLORADAS,,45.2,,,1,30.53,13.55,,,,,45,c045,,726246.7151,9682965.008
Tapajos_A01_2015_2016,abiu preto,Pouteria sp,Sapotaceae,FALSE,EXPLORADAS,,47.5,,,1,20.96,15.19,,,,,45,c045,Shade-tolerant,726266.0872,9682975.131
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,14.6,,,1,,,,,,,15,c015,,726247.6237,9682965.383
Tapajos_A01_2015_2016,casca seca,Licania canescens,Chrysobalanaceae,FALSE,EXPLORADAS,,41.8,,,1,31.23,15.98,,,,,45,c045,,726268.3787,9682974.461
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,10.9,,,1,,,,,,,15,c015,,726248.8803,9682964.816
Tapajos_A01_2015_2016,angelim rajado,Zygia racemosa,Fabaceae,FALSE,EXPLORADAS,,22.5,,,1,,,,,,,25,c025,,726269.3914,9682971.379
Tapajos_A01_2015_2016,jarana,Lecythis lurida,Lecythidaceae,FALSE,EXPLORADAS,,10.1,,,1,,,,,,,15,c015,Shade-tolerant,726249.7863,9682965.194
Tapajos_A01_2015_2016,jutai pororoca,Dialium guianense,Fabaceae,FALSE,EXPLORADAS,,20.6,,,1,,,,,,,25,c025,Intermediate,726270.9539,9682966.624
