base,nomePopular,nomeCient,familia,deadAno1,deadAno2,ingresso,dap1,dap2,ida,intervaloMed,ht1,hcom1,ht2,hcom2,posSocio,luminosidade,classeDiam,classeDiam2,grupoEco,utmLeste,UTMNorte
Anambe_PA,caqui,Diospyros guianensis,Ebenaceae,FALSE,FALSE,,11.4,11.6,0.07,3,,,,,,,15,c015,Shade-tolerant,722335.4648,9628010.395
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,19.5,19.7,0.07,3,,,,,,,15,c015,Shade-tolerant,722357.9986,9628038.808
Anambe_PA,jarana,Lecythis lurida,Lecythidaceae,FALSE,FALSE,,13.4,14.3,0.3,3,,,,,,,15,c015,Shade-tolerant,722331.1488,9628009.302
Anambe_PA,gema-de-ovo,Aspidosperma parvifolium,Apocynaceae,FALSE,TRUE,,14.8,,,3,,,,,,,15,c015,,722363.4216,9628040.652
Anambe_PA,macucu,Licania guianensis,Chrysobalanaceae,FALSE,TRUE,,14.2,,,3,,,,,,,15,c015,,722330.0802,9628008.124
Anambe_PA,abiurana branca,Pouteria guianensis,Sapotaceae,FALSE,FALSE,,11.8,12.3,0.17,3,,,,,,,15,c015,,722355.7969,9628043.025
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,11.3,11.8,0.17,3,,,,,,,15,c015,Shade-tolerant,722356.8588,9628046.988
Anambe_PA,ucuuba terra-firme,Virola sebifera,Myristicaceae,FALSE,TRUE,,23.9,,,3,,,,,,,25,c025,,722332.3384,9627999.516
Anambe_PA,macacauba,Platymiscium filipes,Fabaceae,FALSE,FALSE,,26,25.8,0,3,,,,,,,25,c025,Intermediate,722362.2955,9628047.759
Anambe_PA,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,TRUE,,13.2,,,3,,,,,,,15,c015,Shade-tolerant,722331.288,9627996.873
Anambe_PA,tachi preto,Tachigali myrmecophila,Fabaceae,FALSE,FALSE,,12.8,15.2,0.8,3,,,,,,,15,c015,,722363.0568,9628047.84
Anambe_PA,inga branco,Inga thibaudiana,Fabaceae,FALSE,TRUE,,13,,,3,,,,,,,15,c015,,722331.2486,9628000.396
Anambe_PA,abiu preto,Pouteria sp,Sapotaceae,FALSE,FALSE,,13.5,14.5,0.33,3,,,,,,,15,c015,Shade-tolerant,722350.3326,9628046.399
Anambe_PA,merauba,Mouriri collocarpa,Melastomataceae,FALSE,FALSE,,11.3,11.1,0,3,,,,,,,15,c015,,722350.3772,9628040.588
Anambe_PA,acariquara,Minquartia guianensis,Olacaceae,FALSE,FALSE,,11,11.9,0.3,3,,,,,,,15,c015,Shade-tolerant,722340.562,9628043.502
Anambe_PA,envira cuminan,Guatteria poeppigiana,Annonaceae,FALSE,TRUE,,19.7,,,3,,,,,,,15,c015,Shade-tolerant,722338.4165,9628040.331
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,12.2,45.2,11,3,,,,,,,15,c015,Shade-tolerant,722338.4261,9628039.35
Anambe_PA,louro rosa,,,,FALSE,,,12.4,,3,,,,,,,5,c5,,722317.7336,9628001.112
Anambe_PA,inga branco,Inga thibaudiana,Fabaceae,FALSE,FALSE,INGRESSANTE,,8.6,,3,,,,,,,5,c5,,722320.3898,9628004.578
Anambe_PA,acariquarana,Rinorea guianensis,Violaceae,FALSE,FALSE,INGRESSANTE,,10.8,,3,,,,,,,5,c5,,722320.355,9628007.211
Anambe_PA,andiroba,Carapa guianensis,Meliaceae,FALSE,FALSE,INGRESSANTE,,10.8,,3,,,,,,,5,c5,Intermediate,722328.8295,9628022.691
Anambe_PA,breu folha grande,Protium robustum,Burseraceae,FALSE,FALSE,INGRESSANTE,,12.6,,3,,,,,,,5,c5,,722326.6978,9628019.545
Anambe_PA,ucuubarana,Iryanthera paraensis,Myristicaceae,FALSE,FALSE,INGRESSANTE,,11.1,,3,,,,,,,5,c5,,722327.9998,9628001.078
Anambe_PA,tento,Ormosia grossa,Fabaceae,FALSE,FALSE,,12.3,12.4,0.03,3,,,,,,,15,c015,,722310.2541,9628146.761
Anambe_PA,quinarana,Geissospermum sericeum,Apocynaceae,FALSE,FALSE,,19.4,20.8,0.47,3,,,,,,,15,c015,,722314.5875,9628144.584
Anambe_PA,castanha-do-para,Bertholletia excelsa,Lecythidaceae,FALSE,FALSE,,87.2,89.8,0.87,3,43.65,31.42,,,,,85,c085,,722306.4868,9628153.245
Anambe_PA,cacau,Theobroma glaucum,Malvaceae,FALSE,FALSE,,13.8,13.9,0.03,3,,,,,,,15,c015,,722311.2723,9628157.477
Anambe_PA,breu branco,Protium paniculatum,Burseraceae,FALSE,FALSE,,13.4,13.5,0.03,3,,,,,,,15,c015,,722311.2513,9628157.693
Anambe_PA,goiabao,Pradosia cochlearia,Sapotaceae,FALSE,FALSE,,10.5,10.8,0.1,3,,,,,,,15,c015,,722314.3329,9628158.222
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,17.5,17.5,0,3,,,,,,,15,c015,Shade-tolerant,722317.5417,9628157.364
Anambe_PA,muiratinga,Maquira coriacea,Moraceae,FALSE,FALSE,,27,27.1,0.03,3,,,,,,,25,c025,,722333.6563,9628150.301
Anambe_PA,tachi vermelho,Tachigali paniculata,Fabaceae,FALSE,FALSE,,20.6,20.5,0,3,,,,,,,25,c025,Intermediate,722317.1849,9628161.305
Anambe_PA,ucuuba terra-firme,Virola sebifera,Myristicaceae,FALSE,FALSE,,30.5,30.4,0,3,,,,,,,35,c035,,722335.6969,9628150.553
Anambe_PA,tachi preto,Tachigali myrmecophila,Fabaceae,FALSE,FALSE,,39.9,44.4,1.5,3,,,,,,,35,c035,,722314.8803,9628163.568
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,14.7,15.1,0.13,3,,,,,,,15,c015,Shade-tolerant,722338.6437,9628152.665
Anambe_PA,pau branco,Rinorea racemosa,Violaceae,FALSE,FALSE,,11,21,3.33,3,,,,,,,15,c015,,722313.8187,9628163.688
Anambe_PA,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,16.3,16,0,3,,,,,,,15,c015,Shade-tolerant,722338.4625,9628155.421
Anambe_PA,murta,Strychnos subcordata,Loganiaceae,FALSE,FALSE,,13.6,13.5,0,3,,,,,,,15,c015,,722306.6602,9628161.731
Anambe_PA,macaranduba,Manilkara huberi,Sapotaceae,FALSE,FALSE,,32.8,34.5,0.57,3,,,,,,,35,c035,Shade-tolerant,722337.2025,9628158.783
Anambe_PA,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,11,11.2,0.07,3,,,,,,,15,c015,Shade-tolerant,722305.699,9628160.872
Anambe_PA,joao-mole,Neea oppositifolia,Nyctaginaceae,FALSE,FALSE,,12.8,13.5,0.23,3,,,,,,,15,c015,Shade-tolerant,722334.1073,9628158.458
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,14.4,14.3,0,3,,,,,,,15,c015,Shade-tolerant,722335.9186,9628162.366
Anambe_PA,muiratinga,Maquira coriacea,Moraceae,FALSE,FALSE,,20.1,20.6,0.17,3,,,,,,,25,c025,,722304.4048,9628173.403
Anambe_PA,pintadinho,Poeppigia procera,Fabaceae,FALSE,FALSE,,20.5,20.2,0,3,,,,,,,25,c025,,722339.266,9628159
Anambe_PA,cucutitiriba,Pouteria sp,Sapotaceae,FALSE,FALSE,,13.5,13.5,0,3,,,,,,,15,c015,Shade-tolerant,722306.1326,9628177.345
Anambe_PA,,,,FALSE,FALSE,,10.7,10.8,0.03,3,,,,,,,15,c015,,722348.1349,9628148.458
Anambe_PA,inhare,Helicostylis tomentosa,Moraceae,FALSE,FALSE,,20.2,19.9,0,3,,,,,,,25,c025,,722310.2413,9628179
Anambe_PA,goiabao,Pradosia cochlearia,Sapotaceae,FALSE,FALSE,,21.8,21.6,0,3,,,,,,,25,c025,,722353.0935,9628151.6
Anambe_PA,inga-de-rosca,Abarema mataybifolia,Fabaceae,FALSE,FALSE,,19.7,20.2,0.17,3,,,,,,,15,c015,,722314.561,9628178.498
Anambe_PA,quinarana,Geissospermum sericeum,Apocynaceae,FALSE,FALSE,,17.2,27.3,3.37,3,,,,,,,15,c015,,722353.7948,9628154.172
Anambe_PA,breu branco,Protium paniculatum,Burseraceae,FALSE,FALSE,,11,13.4,0.8,3,,,,,,,15,c015,,722310.8131,9628184.217
Anambe_PA,tachi branco,Tachigali paniculata,Fabaceae,FALSE,FALSE,,19.4,55.3,11.97,3,,,,,,,15,c015,Intermediate,722306.7069,9628182.282
Anambe_PA,,,,FALSE,TRUE,,10.8,,,3,,,,,,,15,c015,,722346.5325,9628158.956
Anambe_PA,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,20.4,20.4,0,3,,,,,,,25,c025,Shade-tolerant,722304.5053,9628182.826
Anambe_PA,sucupira babona,Diplotropis sp,Fabaceae,FALSE,FALSE,,13.5,13.5,0,3,,,,,,,15,c015,,722348.6461,9628158.178
Anambe_PA,,,,FALSE,FALSE,,59,61.8,0.93,3,33.35,24.8,,,,,55,c055,,722303.3919,9628183.209
Anambe_PA,cacau,Theobroma glaucum,Malvaceae,FALSE,FALSE,,13.7,13.5,0,3,,,,,,,15,c015,,722350.7043,9628158.402
Anambe_PA,tachi preto,Tachigali myrmecophila,Fabaceae,FALSE,FALSE,,44.8,53.9,3.03,3,,,,,,,45,c045,,722310.5472,9628187.01
Anambe_PA,murure,Brosimum acutifolium,Moraceae,FALSE,FALSE,,16.3,16.7,0.13,3,,,,,,,15,c015,,722351.0724,9628161.437
Anambe_PA,taruma,Vitex triflora,Lamiaceae,FALSE,FALSE,,22.9,23,0.03,3,,,,,,,25,c025,,722307.1342,9628188.821
Anambe_PA,murure,Brosimum acutifolium,Moraceae,FALSE,FALSE,,22.8,24,0.4,3,,,,,,,25,c025,,722350.3277,9628165.958
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,11,10.9,0,3,,,,,,,15,c015,Shade-tolerant,722304.7406,9628191.126
Anambe_PA,maracatiara,Astronium graveolens,Anacardiaceae,FALSE,FALSE,,12.8,13.2,0.13,3,,,,,,,15,c015,,722352.2916,9628168.623
Anambe_PA,matamata preto,Eschweilera ovata,Lecythidaceae,FALSE,FALSE,,14.4,15.5,0.37,3,,,,,,,15,c015,,722304.5542,9628192.971
Anambe_PA,quinarana,Geissospermum sericeum,Apocynaceae,FALSE,FALSE,,31.2,33,0.6,3,,,,,,,35,c035,,722355.4528,9628168.204
Anambe_PA,acariquara,Minquartia guianensis,Olacaceae,FALSE,FALSE,,14.2,14.6,0.13,3,,,,,,,15,c015,Shade-tolerant,722312.4957,9628189.239
Anambe_PA,tauari,Couratari stellata,Lecythidaceae,FALSE,FALSE,,20.7,21.1,0.13,3,,,,,,,25,c025,,722351.1756,9628170.021
Anambe_PA,urucurana,Sloanea guianensis,Elaeocarpaceae,FALSE,FALSE,,15.8,15.7,0,3,,,,,,,15,c015,,722315.7159,9628189.466
Anambe_PA,embauba branca,Cecropia palmata,Urticaceae,FALSE,FALSE,,16,18.6,0.87,3,,,,,,,15,c015,,722353.2091,9628171.478
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,22.7,23.1,0.13,3,,,,,,,25,c025,Shade-tolerant,722312.1976,9628192.448
Anambe_PA,tachi vermelho,Tachigali paniculata,Fabaceae,FALSE,FALSE,,38,40,0.67,3,,,,,,,35,c035,Intermediate,722346.067,9628167.381
Anambe_PA,embauba toren,Cecropia engleriana,Urticaceae,FALSE,FALSE,,23.7,28.8,1.7,3,,,,,,,25,c025,,722317.3263,9628195.792
Anambe_PA,ucuuba terra-firme,Virola sebifera,Myristicaceae,FALSE,FALSE,,33.5,33.4,0,3,,,,,,,35,c035,,722346.1224,9628166.378
Anambe_PA,inga vermelho,Inga alba,Fabaceae,FALSE,FALSE,,13,15.7,0.9,3,,,,,,,15,c015,Light-demanding,722321.9263,9628192.751
Anambe_PA,quinarana,Geissospermum sericeum,Apocynaceae,FALSE,FALSE,,19.3,18.9,0,3,,,,,,,15,c015,,722344.0105,9628166.695
Anambe_PA,tachi vermelho,Tachigali paniculata,Fabaceae,FALSE,FALSE,,20.6,25.1,1.5,3,,,,,,,25,c025,Intermediate,722320.2099,9628187.413
Anambe_PA,tachi,Tachigali myrmecophila,Fabaceae,FALSE,FALSE,,52,53.6,0.53,3,36.25,31.79,,,,,55,c055,,722339.9189,9628165.105
Anambe_PA,matamata preto,Eschweilera ovata,Lecythidaceae,FALSE,FALSE,,17.4,17.9,0.17,3,,,,,,,15,c015,,722319.3264,9628185.15
Anambe_PA,matamata vermelho,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,11,11.1,0.03,3,,,,,,,15,c015,Shade-tolerant,722334.7385,9628164.32
Anambe_PA,inga vermelho,Inga alba,Fabaceae,FALSE,FALSE,,16.5,22.1,1.87,3,,,,,,,15,c015,Light-demanding,722327.0235,9628196.97
Anambe_PA,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,10.1,10.1,0,3,,,,,,,15,c015,Shade-tolerant,722334.667,9628165.348
Anambe_PA,matamata vermelho,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,15.2,15.4,0.07,3,,,,,,,15,c015,Shade-tolerant,722328.3191,9628194.197
Anambe_PA,breu folha grande,Protium robustum,Burseraceae,FALSE,FALSE,,11.3,12,0.23,3,,,,,,,15,c015,,722337.6368,9628167.977
Anambe_PA,maracatiara,Astronium graveolens,Anacardiaceae,FALSE,FALSE,,12.9,12.9,0,3,,,,,,,15,c015,,722328.1747,9628181.807
Anambe_PA,,,,FALSE,FALSE,,10.1,15.5,1.8,3,,,,,,,15,c015,,722331.4289,9628166.618
Anambe_PA,fava-saboeiro,Abarema jupunba,Fabaceae,FALSE,FALSE,,16.5,48.4,10.63,3,,,,,,,15,c015,,722323.9136,9628181.577
Anambe_PA,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,21.1,21.1,0,3,,,,,,,25,c025,Shade-tolerant,722331.3909,9628167.135
Anambe_PA,piquiarana,Caryocar glabrum,Caryocaraceae,FALSE,FALSE,,80,84.4,1.47,3,48.04,29.06,,,,,85,c085,Emergent,722325.4201,9628176.095
Anambe_PA,abiu preto,Pouteria sp,Sapotaceae,FALSE,FALSE,,18,17.8,0,3,,,,,,,15,c015,Shade-tolerant,722331.0113,9628172.305
Anambe_PA,matamata preto,Eschweilera ovata,Lecythidaceae,FALSE,FALSE,,14,49.6,11.87,3,,,,,,,15,c015,,722327.4949,9628176.754
Anambe_PA,caqui,Diospyros guianensis,Ebenaceae,FALSE,FALSE,,13,13.1,0.03,3,,,,,,,15,c015,Shade-tolerant,722330.8139,9628174.994
Anambe_PA,piquia,Caryocar villosum,Caryocaraceae,FALSE,FALSE,,47.9,48.8,0.3,3,,,,,,,45,c045,Emergent,722329.4954,9628178.445
Anambe_PA,pau-jacare,Laetia procera,Salicaceae,FALSE,FALSE,,12.5,14.1,0.53,3,,,,,,,15,c015,Pioneer,722330.3688,9628175.276
Anambe_PA,envira preta,Guatteria schomburgkiana,Annonaceae,FALSE,FALSE,,13.1,13.9,0.27,3,,,,,,,15,c015,Shade-tolerant,722329.4257,9628179.378
Anambe_PA,envira vermelha,Xylopia amazonica,Annonaceae,FALSE,FALSE,,14,14.6,0.2,3,,,,,,,15,c015,,722331.7652,9628176.511
Anambe_PA,pau-de-remo,Chimarrhis turbinata,Rubiaceae,FALSE,FALSE,,30.4,30.4,0,3,,,,,,,35,c035,,722329.6888,9628175.854
Anambe_PA,louro amarelo,Aniba parviflora,Lauraceae,FALSE,FALSE,,12.2,12.8,0.2,3,,,,,,,15,c015,,722342.6394,9628172.155
Anambe_PA,matamata vermelho,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,20.6,20.5,0,3,,,,,,,25,c025,Shade-tolerant,722322.2475,9628175.888
Anambe_PA,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,19,19.2,0.07,3,,,,,,,15,c015,Shade-tolerant,722346.8941,9628171.476
Anambe_PA,breu branco,Protium paniculatum,Burseraceae,FALSE,FALSE,,12.4,12.2,0,3,,,,,,,15,c015,,722323.6066,9628172.283
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,11.5,11.4,0,3,,,,,,,15,c015,Shade-tolerant,722347.7487,9628175.253
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,13.9,14.6,0.23,3,,,,,,,15,c015,Shade-tolerant,722323.7359,9628170.709
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,18.8,18.7,0,3,,,,,,,15,c015,Shade-tolerant,722348.6549,9628178.217
Anambe_PA,tachi preto,Tachigali myrmecophila,Fabaceae,FALSE,FALSE,,23.9,35.3,3.8,3,,,,,,,25,c025,,722319.6272,9628169.329
Anambe_PA,acariquara,Minquartia guianensis,Olacaceae,FALSE,FALSE,,36.3,37.9,0.53,3,,,,,,,35,c035,Shade-tolerant,722354.1041,9628175.01
Anambe_PA,tachi vermelho,Tachigali paniculata,Fabaceae,FALSE,FALSE,,20.3,23.9,1.2,3,,,,,,,25,c025,Intermediate,722324.9555,9628168.694
Anambe_PA,envira cuminan,Guatteria poeppigiana,Annonaceae,FALSE,FALSE,,17.2,17.3,0.03,3,,,,,,,15,c015,Shade-tolerant,722354.043,9628176.389
Anambe_PA,tento,Ormosia coccinea,Fabaceae,FALSE,FALSE,,12.5,12.8,0.1,3,,,,,,,15,c015,,722323.96,9628167.98
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,13.5,14.2,0.23,3,,,,,,,15,c015,Shade-tolerant,722354.9546,9628179.804
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,14,14.2,0.07,3,,,,,,,15,c015,Shade-tolerant,722325.091,9628167.018
Anambe_PA,muirapiranga,Brosimum rubescens,Moraceae,FALSE,FALSE,,14.3,14.6,0.1,3,,,,,,,15,c015,,722352.8478,9628179.377
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,11.8,11.9,0.03,3,,,,,,,15,c015,Shade-tolerant,722326.8865,9628170.95
Anambe_PA,inhare,Helicostylis tomentosa,Moraceae,FALSE,FALSE,,17.9,17.5,0,3,,,,,,,15,c015,,722353.6366,9628185.552
Anambe_PA,cacau,Theobroma glaucum,Malvaceae,FALSE,FALSE,,10.9,11,0.03,3,,,,,,,15,c015,,722327.9929,9628170.302
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,11,11.1,0.03,3,,,,,,,15,c015,Shade-tolerant,722351.5317,9628184.755
Anambe_PA,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,30.7,30.6,0,3,,,,,,,35,c035,,722329.1446,9628169.033
Anambe_PA,andirobarana,Guarea guidonia,Meliaceae,FALSE,FALSE,,14,14.3,0.1,3,,,,,,,15,c015,,722353.5536,9628187.424
Anambe_PA,joao-mole,Neea oppositifolia,Nyctaginaceae,FALSE,TRUE,,15.4,,,3,,,,,,,15,c015,Shade-tolerant,722328.6595,9628161.663
Anambe_PA,andiroba,Carapa guianensis,Meliaceae,FALSE,FALSE,,34.7,38.8,1.37,3,,,,,,,35,c035,Intermediate,722355.4767,9628192.816
Anambe_PA,cacau,Theobroma glaucum,Malvaceae,FALSE,FALSE,,15.4,15.6,0.07,3,,,,,,,15,c015,,722325.5061,9628161.886
Anambe_PA,lacre,Vismia guianensis,Hypericaceae,FALSE,FALSE,,13.8,18,1.4,3,,,,,,,15,c015,Pioneer,722347.9202,9628192.564
Anambe_PA,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,14.3,14.5,0.07,3,,,,,,,15,c015,Shade-tolerant,722324.4598,9628161.892
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,26.2,27,0.27,3,,,,,,,25,c025,Shade-tolerant,722344.9588,9628187.441
Anambe_PA,espinho de jesus,,,FALSE,FALSE,,11.4,12,0.2,3,,,,,,,15,c015,,722322.6958,9628158.004
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,12.5,12.9,0.13,3,,,,,,,15,c015,Shade-tolerant,722344.9588,9628187.441
Anambe_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,15.8,15.8,0,3,,,,,,,15,c015,,722323.7374,9628158.006
Anambe_PA,quinarana,Geissospermum sericeum,Apocynaceae,FALSE,FALSE,,19,19.3,0.1,3,,,,,,,15,c015,,722344.992,9628186.84
Anambe_PA,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,41.4,41.4,0,3,,,,,,,45,c045,,722324.8562,9628157.063
Anambe_PA,angelim rajado,Zygia racemosa,Fabaceae,FALSE,FALSE,,18,18.2,0.07,3,,,,,,,15,c015,,722336.3479,9628187.575
Anambe_PA,,,,FALSE,FALSE,,22.7,23.6,0.3,3,,,,,,,25,c025,,722325.7602,9628158.744
Anambe_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,16.5,16.5,0,3,,,,,,,15,c015,,722337.8476,9628181.001
Anambe_PA,tachi vermelho,Tachigali paniculata,Fabaceae,FALSE,FALSE,,19.3,23.2,1.3,3,,,,,,,15,c015,Intermediate,722325.972,9628156.125
Anambe_PA,envira preta,Guatteria schomburgkiana,Annonaceae,FALSE,TRUE,,12.3,,,3,,,,,,,15,c015,Shade-tolerant,722340.2253,9628177.065
Anambe_PA,ucuuba,Virola michelii,Myristicaceae,FALSE,TRUE,,35.5,,,3,,,,,,,35,c035,,722328.8924,9628158.645
Anambe_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,19.7,19.4,0,3,,,,,,,15,c015,,722345.2359,9628182.426
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,TRUE,,13.9,,,3,,,,,,,15,c015,Shade-tolerant,722329.9883,9628157.921
Anambe_PA,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,19,16.5,0,3,,,,,,,15,c015,Shade-tolerant,722341.8619,9628185.281
Anambe_PA,louro preto,Ocotea cernua,Lauraceae,FALSE,FALSE,,14.7,16,0.43,3,,,,,,,15,c015,Intermediate,722329.0611,9628156.46
Anambe_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,25,22.6,0,3,,,,,,,25,c025,,722342.3965,9628185.307
Anambe_PA,tachi vermelho,Tachigali paniculata,Fabaceae,FALSE,FALSE,,20.7,22.7,0.67,3,,,,,,,25,c025,Intermediate,722325.3732,9628150.766
Anambe_PA,tachi vermelho,Tachigali paniculata,Fabaceae,FALSE,FALSE,,17.5,19.6,0.7,3,,,,,,,15,c015,Intermediate,722338.4616,9628188.175
Anambe_PA,acariquara,Minquartia guianensis,Olacaceae,FALSE,FALSE,,24.5,24.8,0.1,3,,,,,,,25,c025,Shade-tolerant,722322.3061,9628150.398
Anambe_PA,quinarana,Geissospermum sericeum,Apocynaceae,FALSE,FALSE,,42.7,42.6,0,3,,,,,,,45,c045,,722338.2048,9628192.241
Anambe_PA,fava amargosa,Vataireopsis speciosa,Fabaceae,FALSE,FALSE,,12.1,13.1,0.33,3,,,,,,,15,c015,,722329.7036,9628148.133
Anambe_PA,carapanauba,Aspidosperma excelsum,Apocynaceae,FALSE,FALSE,,19.2,14.1,0,3,,,,,,,15,c015,,722339.347,9628191.263
Anambe_PA,inga vermelho,Inga alba,Fabaceae,FALSE,TRUE,,42.3,,,3,,,,,,,45,c045,Light-demanding,722330.7373,9628148.055
Anambe_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,11.3,11.3,0,3,,,,,,,15,c015,,722338.0764,9628194.274
Anambe_PA,tachi vermelho,Tachigali paniculata,Fabaceae,FALSE,FALSE,,14,17.9,1.3,3,,,,,,,15,c015,Intermediate,722330.425,9628195.085
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,10.8,10.8,0,3,,,,,,,15,c015,Shade-tolerant,722331.2188,9628196.138
Anambe_PA,macucu,Licania guianensis,Chrysobalanaceae,FALSE,FALSE,,18.2,19,0.27,3,,,,,,,15,c015,,722344.5155,9628195.466
Anambe_PA,jacareuba,Calophyllum brasiliense,Calophyllaceae,FALSE,FALSE,,36.5,34.4,0,3,,,,,,,35,c035,Intermediate,722343.4316,9628195.436
Anambe_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,24.3,25.7,0.47,3,,,,,,,25,c025,Shade-tolerant,722342.4061,9628194.4
Anambe_PA,envira branca,Rollinia exsucca,Annonaceae,FALSE,FALSE,,13.5,13.7,0.07,3,,,,,,,15,c015,,722343.6591,9628191.415
Anambe_PA,abiu,Pouteria sp,Sapotaceae,FALSE,FALSE,,17.7,18,0.1,3,,,,,,,15,c015,Shade-tolerant,722344.5155,9628195.466
Anambe_PA,cacau,Theobroma glaucum,Malvaceae,FALSE,FALSE,,16.5,16.9,0.13,3,,,,,,,15,c015,,722344.4601,9628196.469
Anambe_PA,freijo branco,Cordia scabrifolia,Boraginaceae,FALSE,FALSE,,10.3,15.9,1.87,3,,,,,,,15,c015,,722352.0576,9628196.658
Anambe_PA,canela de jacamim,Rinorea pubiflora,Violaceae,FALSE,FALSE,INGRESSANTE,,11,,3,,,,,,,5,c5,,722319.0893,9628150.55
Anambe_PA,tachi vermelho,Tachigali paniculata,Fabaceae,FALSE,FALSE,INGRESSANTE,,10.5,,3,,,,,,,5,c5,Intermediate,722313.7417,9628165.627
Anambe_PA,pente de macaco,Apeiba petoumo,Malvaceae,FALSE,FALSE,INGRESSANTE,,12.9,,3,,,,,,,5,c5,Pioneer,722315.2658,9628170.813
Anambe_PA,matamata cinza,Eschweilera apiculata,Lecythidaceae,FALSE,FALSE,INGRESSANTE,,11.8,,3,,,,,,,5,c5,Shade-tolerant,722315.5699,9628185.083
Anambe_PA,tachi vermelho,Tachigali paniculata,Fabaceae,FALSE,FALSE,INGRESSANTE,,10.8,,3,,,,,,,5,c5,Intermediate,722323.1766,9628190.69
Anambe_PA,goiabarana,Marlierea velutina,Myrtaceae,FALSE,FALSE,INGRESSANTE,,15.4,,3,,,,,,,5,c5,,722307.0833,9628147.47
Anambe_PA,ucuuba vermelha,Virola mollissima,Myristicaceae,FALSE,FALSE,,11.8,13.4,0.53,3,,,,,,,15,c015,,722441.9584,9627761.097
Anambe_PA,louro-pimenta,Ocotea canaliculata,Lauraceae,FALSE,FALSE,,24.1,25,0.3,3,,,,,,,25,c025,,722441.3512,9627755.802
Anambe_PA,castanha-sapucaia,Lecythis pisonis,Lecythidaceae,FALSE,FALSE,,63.9,64,0.03,3,45.25,29.12,,,,,65,c065,Emergent,722442.4873,9627753.864
Anambe_PA,macaranduba,Manilkara huberi,Sapotaceae,FALSE,FALSE,,35,35.7,0.23,3,,,,,,,35,c035,Shade-tolerant,722442.2634,9627752.788
Anambe_PA,matamata preto,Eschweilera ovata,Lecythidaceae,FALSE,FALSE,,19.6,20.5,0.3,3,,,,,,,15,c015,,722442.8839,9627750.77
Anambe_PA,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,37.6,38.6,0.33,3,,,,,,,35,c035,Shade-tolerant,722445.5958,9627761.638
Anambe_PA,joao-mole,Neea oppositifolia,Nyctaginaceae,FALSE,FALSE,,20.8,17.3,0,3,,,,,,,25,c025,Shade-tolerant,722448.606,9627766.316
