,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
63,93.770874,92.919998,92.776306,92.33223,91.879997,91.302574,90.76062,90.137627,89.383553,88.485001,88.415001,87,86.330002,86.464996,85.783333,85.18,84.961998,85.408333,85.675003,85.68,85.737534,85.866287,85.904861,85.935265,85.929901,86.084145,86.180618,86.24102,86.264854,86.082512,85.79406,84.480003,85.739998,86.019997,86.613869,87.196693,87.72554,88.325233,88.913551,89.517448,90.141891,90.769135,91.549492,92.68,92.869995,93.385056,93.891335,94.441948,94.985985,95.347198,95.88578,96.340363,96.779572,97.248871,97.480003,98.116226,98.660667,99.182159,99.653244,100.258003,100.739998,100.784607,100.992699,101.118965,101.360855,101.718086,102.104378,102.436974,102.634209,102.70311,102.886658,103.005096,103.128075,103.288223,103.383362,103.556305,103.758331,103.989258,104.161766,104.366127,104.450333,104.554703,104.66729,104.780052,104.897339,105.005554,105.138054,105.379997,105.479996,105.499969,105.586761,105.68454,105.780762,105.830002
64,93.855705,93.442322,93.099998,92.566734,92.092247,91.800003,91.077774,90.456139,89.733711,89.05706,88.279999,87.110001,87.016251,86.69149,86.639999,85.895004,84.580002,85.128334,84.760002,85.479057,85.690125,85.842598,85.939186,85.931976,85.899864,85.845734,86.019958,86.086212,86.192673,86.179703,86.00502,85.898842,86.057899,86.50972,86.953796,87.477104,88.040352,88.553024,89.16127,89.763451,90.413139,91.016869,91.840027,92.528374,93.210556,93.762497,94.378098,94.833679,95.37822,95.76104,96.262169,96.768898,97.214401,97.609756,97.988861,98.516663,98.720001,99.900002,100.031181,100.453285,100.788834,101.014244,101.201843,101.413544,101.635658,101.921356,102.489998,102.870003,102.780403,102.847214,103.014206,103.145302,103.251625,103.39959,103.493202,103.660118,103.745361,104.024551,104.080482,104.303925,104.380013,104.518646,104.642647,104.756783,104.867599,105.008369,105.12043,105.263519,105.371231,105.339996,105.508331,105.608192,105.742317,105.845734
65,94.09169,93.585609,93.197289,92.687691,92.276512,91.853912,91.393105,90.806343,90.154762,89.393166,88.65181,88.002983,87.424789,87.116898,86.559998,86.403336,84.839996,84.540001,85.459999,85.466255,85.611275,85.717354,85.734344,85.695984,85.6007,85.516052,85.340767,85.519897,85.682747,85.818619,86.129097,86.175591,86.515038,86.843811,87.246017,87.796722,88.310852,88.880127,89.466133,90.094818,90.750229,91.489243,92.123352,92.772095,93.440849,94.580002,94.734962,95.209999,95.743355,96.226128,96.737091,97.189545,97.650002,97.955238,98.325249,98.747017,99.169998,99.779503,100.310257,100.934998,100.889999,101.151665,101.373573,101.545471,101.775642,102.06498,102.421425,102.694016,102.902924,102.982094,103.144135,103.233528,103.369637,103.513924,103.632454,103.729546,103.857895,104.025467,104.108635,104.302475,104.378448,104.52771,104.656204,104.775414,104.884491,104.995811,105.13929,105.270233,105.335266,105.380005,105.389999,105.620003,105.711235,105.923332
66,94.239845,93.75486,93.312157,93.005112,92.489563,92.122993,91.82,91.160431,90.416054,89.683502,89.091873,88.408073,87.909111,87.459999,87.230003,86.57,86.365005,85.678131,85.513374,85.496147,85.505005,85.477913,85.362045,85.274345,85.188805,84.947655,84.730766,84.529999,85.126335,85.606361,85.971809,86.23278,86.625992,87.037758,87.476479,87.942085,88.52002,89.099373,89.731812,90.322929,91.065735,91.668541,92.329849,92.966774,93.71505,94.387909,94.979172,95.470444,96.046318,96.551315,97.459999,97.523216,97.858513,98.170227,98.606461,99.104393,99.562874,100.060394,100.468742,101.059998,101.26429,101.297295,101.53569,101.771935,102.020813,102.294945,102.440002,102.807915,103.010002,103.18,103.252487,103.353401,103.467743,103.619827,103.729721,103.866066,103.929985,104.080711,104.127335,104.314545,104.413559,104.556168,104.711006,104.821167,104.909531,105.001595,105.110077,105.394997,105.306084,105.338272,105.479996,105.52433,105.667442,105.813927
67,94.347946,93.834091,93.491447,93.057213,92.821297,92.523125,92.051605,91.395683,90.66404,90.026329,89.403351,88.805,88.238464,87.833702,87.426956,87.190002,86.723663,86.342346,85.550003,85.752876,85.483124,85.233955,85.107079,85.059975,84.918999,84.656616,84.040001,84.120003,84.827293,85.385361,85.842331,86.168205,86.65934,87.179382,87.636559,88.146507,88.688133,89.3405,89.976265,90.680191,91.261185,91.861984,92.554733,93.369522,93.906265,94.602394,95.146553,95.689377,96.307518,96.790596,97.307594,97.705002,98.094093,98.410004,98.840729,99.519997,99.857491,100.34481,100.684357,101.02507,101.192001,101.199997,101.750145,102.04409,102.30452,102.503265,102.839996,102.938293,103.175003,103.215157,103.338051,103.418037,103.564369,103.709244,103.846069,103.950317,104.018906,104.136345,104.150398,104.288651,104.415459,104.625511,104.765808,104.830574,104.877106,104.960686,105.047066,105.074997,105.204521,105.284767,105.285004,105.419998,105.589333,105.629997
68,94.47879,94.093292,93.65889,93.321587,93.073387,93.389999,92.253212,91.535309,90.885948,90.249062,89.680229,89.072151,88.561455,88.090469,87.764694,87.415604,87.172485,86.860001,86.510002,86.040001,85.402,84.699997,84.940002,85.079514,84.867371,84.290001,84.166664,84.18,84.823334,85.20713,85.708839,86.174736,86.751862,87.286789,87.83918,88.396126,88.999084,89.606346,90.357162,90.950211,91.557175,92.130302,92.969658,93.622192,94.335457,94.940086,95.526154,96.068016,96.589081,96.93309,97.485352,97.90303,98.367409,98.787926,99.161087,99.603836,100.136909,100.740005,100.980003,101.209999,101.321999,101.75,102.129997,102.239998,102.629997,102.756668,102.800003,103.103333,103.137344,103.256889,103.397598,103.53833,103.622078,103.800171,103.900139,104.042946,104.119133,104.201538,104.190842,104.295975,104.370003,104.809998,104.900002,104.724998,104.883934,104.958992,104.990997,104.994995,105.16098,105.240807,105.299057,105.43,105.675003,105.597504
69,94.666306,94.178268,93.753517,93.367165,93.103653,92.76049,92.238403,91.628586,91.006599,90.436455,89.879311,89.327507,88.804626,88.40123,88.026016,87.804245,87.32785,86.989296,86.550003,86.23835,86.010002,85.418907,85.277199,85.25164,84.89415,84.114998,84.330307,84.424072,84.719803,85.163231,85.550003,86.338913,86.93071,87.405907,87.99733,88.732475,89.411118,90.091866,90.637985,91.262726,91.879951,92.622032,93.239609,94.004532,94.670967,95.440445,96.039032,96.547295,96.885429,97.160294,97.670197,98.148956,98.67115,99.135277,99.519569,99.861153,100.250244,100.959999,100.955002,101.290001,101.556252,101.831993,102.097672,102.351624,102.653336,102.660004,102.709999,102.989998,103.14843,103.289986,103.461105,103.577293,103.749275,103.891182,104.022758,104.120239,104.260002,104.220001,104.231644,104.329918,104.446037,104.57,104.910004,104.909996,104.870003,104.970001,104.985786,105.044266,105.214996,105.185051,105.234573,105.334198,105.428398,105.421997
70,94.833931,94.43679,93.967964,93.559334,92.934982,92.650101,92.194695,91.670876,91.140518,90.602364,90.100189,89.572166,89.107262,88.714462,88.452812,87.971329,87.60186,87.190353,86.794312,86.465363,86.170334,85.891022,85.54174,85.439529,85.115753,84.559998,84.489998,84.311989,84.455002,85.150002,85.986664,86.760002,86.976677,87.545746,88.222168,89.037506,90.110001,90.488739,91.027962,91.592484,92.358284,92.942368,93.705513,94.332352,95.142525,95.849998,96.849998,96.842682,97.125755,97.447472,97.907936,98.3619,99.134995,99.419998,99.832504,100.050003,100.336655,100.78286,101.449997,101.395004,101.739998,101.93,102.164047,102.360603,102.559998,102.667282,102.781471,102.908348,103.147064,103.374588,103.531914,103.652031,103.776573,104.089996,103.999382,104.245003,104.2425,104.243698,104.256462,104.37516,104.438034,104.566551,104.708969,105.07,105.020004,104.915535,104.936806,104.997429,105.060211,105.108284,105.129997,105.225288,105.330002,105.393333
71,95.269997,94.547279,94.115639,93.484406,92.953796,92.591522,92.184898,91.774147,91.261078,90.786362,90.314041,89.847481,89.426483,89.129837,88.636444,88.240585,87.789146,87.44471,87.060661,86.715668,86.479294,86.102791,85.748528,85.483681,85.366196,84.885895,84.230003,84.18,84.010002,84.919998,86.550003,86.412994,86.580002,87.56176,88.432236,89.331978,90.106049,90.791954,91.442886,92.061798,92.538887,93.25415,93.944687,94.786659,95.526962,96.525002,96.639999,96.90316,97.280853,97.618225,98.086655,98.553726,99.069603,99.660004,99.823334,99.945,100.38694,100.826126,101.187317,101.615997,101.831245,102.07,102.186821,102.400002,102.529999,102.66877,102.76841,102.924248,103.116737,103.550003,103.639999,103.610001,103.792503,103.879997,103.875999,104.010002,104.040001,104.194641,104.230492,104.315987,104.393669,104.484581,104.580063,104.459999,104.709389,104.831856,104.916183,104.922424,104.967926,105.015022,105.073334,105.050003,105.271667,105.306671
72,94.961823,94.562424,93.949028,93.485619,92.975357,92.627441,92.210838,91.847237,91.468246,91.002815,90.591751,90.174927,89.853348,89.345818,88.92421,88.487976,88.072502,87.697639,87.371315,87.084473,86.730431,86.248955,85.906807,85.785004,85.427528,85.085793,84.696327,84.509453,84.369583,84.379997,85.432564,86.080002,86.969315,87.749001,88.729095,89.910004,90.110001,91.099998,92.050003,92.248703,92.740662,93.276024,94.235695,95.134819,96.07,96.35627,96.692177,96.944138,97.396431,97.7827,98.270615,98.673294,99.158203,99.5,99.970001,100.24511,100.549942,100.83461,101.169655,101.474213,101.810684,102.082489,102.239998,102.130005,102.508003,102.636734,102.748161,102.874863,103.078522,103.294037,103.476242,103.744995,103.639999,103.756668,103.830002,103.91552,104.034264,104.360001,104.166046,104.245155,104.37484,104.508499,104.513962,104.339996,104.589836,104.699829,104.949997,104.851372,104.760002,105.010002,104.975143,105.010002,105.049995,105.166664
73,94.839577,94.293945,93.890015,93.398933,93.046516,92.715294,92.341003,91.955864,91.634583,91.319283,90.922806,90.607735,90.072998,89.643646,89.204536,88.778816,88.373962,88.008514,87.68782,87.355721,86.864624,86.380089,86.024605,85.725433,85.457733,85.001785,84.815231,84.633186,84.462257,83.910004,85.361687,86.203522,87.449997,87.954254,88.783234,90.019997,90.369637,91.038147,91.71833,92.263298,92.785309,93.421448,94.325844,95.970001,95.93,96.423874,96.780731,97.085747,97.523132,97.892769,98.529999,98.803337,99.287498,99.637329,99.987114,100.550003,100.667496,100.850006,101.19278,101.467743,101.762596,102.300003,102.334999,102.348389,102.510002,102.650002,102.70372,102.850914,102.964211,103.142914,103.326874,103.46685,103.568619,103.650002,103.734566,103.813232,103.929543,104.064178,104.110352,104.198265,104.320663,104.709999,104.487724,104.446945,104.500572,104.602333,104.529999,104.746826,105.050003,104.759995,104.849998,105.014999,105.052071,105.135124
74,94.570656,94.134216,93.757286,93.46154,93.066536,92.893013,92.545502,92.215149,91.857399,91.594933,91.388443,90.830978,90.387985,89.942307,89.526024,89.127968,88.706673,88.379921,87.955719,87.433975,87.031128,86.543816,86.091644,85.739723,85.490005,85.059998,84.787415,84.664734,84.504959,84.764641,85.353851,86.189598,87.088791,87.897835,88.699501,89.589355,90.301552,90.797989,91.523613,92.05658,92.682632,93.424675,94.377663,95.312683,96.339996,96.407341,96.809998,97.330002,97.651283,97.950264,98.428566,99.095001,99.365334,99.604996,100.145004,100.343933,100.760002,100.900963,101.154991,101.424881,101.723259,102.013481,102.271996,102.329094,102.5,102.529999,102.657211,102.771439,102.882805,103.046486,103.176796,103.325867,103.427788,103.533897,103.660004,103.728569,103.766891,103.884956,103.936737,104.160004,104.07,104.269997,104.378792,104.382706,104.461945,104.491783,104.68,104.57,104.654999,104.669998,104.769997,105.099998,105,105.060661
75,94.388695,94.047371,93.740891,93.461861,93.316963,93.053398,92.910255,92.607216,92.269676,91.960991,91.552528,91.210762,90.722305,90.329849,89.938622,89.51844,89.141449,88.66275,88.110168,87.608818,87.117371,86.674316,86.164146,85.740623,85.31839,84.936729,84.51815,83.730003,84.42408,84.635033,85.436264,86.106331,86.984444,87.866737,88.635094,89.517746,90.055122,90.702965,91.283005,91.891296,92.653931,93.503883,94.263031,95.222397,95.863022,96.415588,96.854988,97.619995,97.699997,97.969185,98.45031,98.936584,99.714996,99.722313,99.790001,100.255875,100.546341,100.808014,101.098106,101.412827,101.667336,101.921967,102.093063,102.235405,102.35601,102.477959,102.564896,102.671921,102.802368,102.935471,103.055717,103.197037,103.296227,103.412628,103.529556,103.583809,103.649971,103.729019,103.758514,104.059998,103.959999,104.092659,104.17672,104.237213,104.292076,104.389374,104.43,104.515198,104.655998,104.616669,104.720001,104.925003,104.970436,105.009201
76,94.366386,94.074013,93.864616,93.6567,93.482285,93.537437,93.339249,93.180107,92.783783,92.24012,91.798851,91.476845,91.222992,90.851662,90.451073,89.996208,89.45742,88.877266,88.306633,87.788696,87.295525,86.732445,86.321648,85.804375,85.059998,84.954567,84.45797,84.148094,83.740005,84.594078,85.139999,86.075333,87.025681,87.8237,88.949997,89.343536,89.945457,90.57132,91.265121,91.830261,92.699615,93.556992,94.489479,95.185555,95.801918,96.296463,96.769997,97.267395,97.673668,98.013657,98.37085,98.890984,99.346046,99.759995,100.059998,100.225433,100.537125,100.800949,101.101929,101.408516,101.730003,101.870003,101.988693,102.102585,102.246658,102.373268,102.4739,102.590881,102.686195,102.833214,102.958649,103.064751,103.184776,103.288177,103.369362,103.456161,103.499825,103.569176,103.529999,103.57,103.868454,104.01963,104.130005,103.989998,104.159584,104.249252,104.334534,104.403725,104.449348,104.446663,104.519997,104.740631,104.867432,104.950714
77,94.363991,94.294228,94.123138,94.034042,93.932655,93.894157,94.290001,93.576721,93.086334,92.603676,92.20356,91.824875,91.633514,91.68,90.946388,90.317162,89.664116,89.08493,88.541962,87.99427,87.468842,86.950249,86.40831,85.972374,85.453323,84.960289,84.638039,83.82,84.192558,84.417892,85.118965,86.040001,86.884903,87.915001,88.477882,89.186325,89.780701,90.490334,91.298164,91.999352,92.647713,93.790001,94.919998,95.364998,95.710007,96.284836,96.741325,97.184601,97.615646,97.897125,98.440651,98.836502,99.288544,99.610626,99.941849,100.284042,100.554611,100.836662,101.059265,101.337494,101.779999,101.758781,101.872589,101.994781,102.139954,102.275841,102.403488,102.505402,102.609695,102.736794,102.869881,102.998306,103.079842,103.175613,103.255341,103.316872,103.411461,103.438057,103.410004,103.557884,103.736832,104.120003,103.93,103.945,104.010002,104.148094,104.252136,104.311714,104.350151,104.269997,104.449997,104.698914,104.885574,104.998512
78,94.459808,94.255013,94.374626,94.336517,94.226448,94.12133,93.973259,93.622437,93.155823,92.904366,92.561333,92.196846,91.859192,91.809998,91.120575,90.446884,89.839821,89.279922,88.739952,88.208481,87.664322,87.116692,86.588081,86.14679,85.674896,85.277145,84.61132,84.25087,84.05835,83.849998,85.02002,85.911186,86.771027,87.520103,88.266968,88.931656,89.616013,90.412369,91.260811,91.927528,92.678528,93.534248,94.448364,95.183228,95.989998,96.366608,96.699997,97.293419,97.620674,97.960152,98.373985,99.07,99.241631,99.514168,99.812149,100.191528,100.779999,100.754898,100.976906,101.202507,101.426399,101.590805,101.722908,101.896545,102.063591,102.214569,102.311157,102.436668,102.545525,102.671852,102.789131,102.927368,103.023674,103.07106,103.115807,103.19062,103.283447,103.392357,103.32,103.440002,103.610001,103.834419,104.110001,103.960243,103.999313,104.089607,104.176369,104.255569,104.304871,104.309998,104.502777,104.729218,104.970001,105.116669
79,94.605408,94.611008,94.552559,95.190002,94.515251,94.193687,93.934853,93.610435,93.335129,93.070984,93.209999,92.482124,91.993675,91.639313,91.076439,90.516365,89.970703,89.443069,88.892212,88.358727,87.835625,87.232674,86.772408,86.272087,85.750092,85.259094,84.689316,83.790001,83.82,84.424965,85.143913,85.949959,86.671036,87.391571,88.117744,88.787865,89.548576,90.351158,91.136078,91.874931,92.627853,93.42411,94.187302,95.0466,95.75,96.489998,97.050003,97.241631,97.632698,97.855217,98.331703,98.761353,99.120049,99.373489,99.642151,100.003578,100.427597,100.767014,100.96711,101.058884,101.254875,101.428482,101.593071,101.778725,102.099998,102.127571,102.232002,102.356766,102.499023,102.636238,102.741165,102.825386,103,103.029999,102.82,103.117416,103.236511,103.349602,103.599998,103.49791,103.580208,103.73143,103.760002,103.890884,103.940994,104.025322,104.109062,104.194206,104.298775,104.3694,104.495003,104.753334,104.993332,104.965057
80,95,94.497162,94.849998,94.609932,94.454727,94.122879,93.936531,93.626396,93.383827,93.434998,93.133476,92.76609,92.190849,91.737076,91.201355,90.68911,90.181488,89.663925,89.128609,88.579788,88.031273,87.552238,86.962196,86.549423,85.905937,85.29966,84.532433,83.800003,83.940002,84.48259,85.169014,86.160004,86.650223,87.32058,88.01503,88.816292,89.518097,90.261703,91.061623,91.772385,92.498245,93.334541,94.16655,94.895744,95.790001,96.269997,97.010002,97.213852,97.511307,97.962402,98.368271,98.76532,99.008133,99.276161,99.590424,99.839775,100.257309,100.980003,100.81044,100.866684,101.048454,101.221466,101.426582,101.638077,101.844498,102.019531,102.136711,102.266144,102.440002,102.607605,102.620003,102.739784,102.699997,102.834,103.061668,103.040001,103.150391,103.283333,103.339996,103.512291,103.56514,103.634903,103.692329,103.760292,103.841614,103.938667,104.033295,104.137802,104.264839,104.36908,104.475723,104.58049,104.722023,104.8591
81,95,94.497162,94.849998,94.609932,94.454727,94.122879,93.936531,93.626396,93.383827,93.434998,93.800003,92.947838,92.388695,91.971535,91.488487,91.005249,90.478531,89.95475,89.421455,88.867317,88.373169,87.810745,87.38652,86.722214,86.203796,85.336662,83.845001,84.304955,84.394821,84.040001,85.160339,85.900002,86.583755,87.244179,88.030624,88.771645,89.501831,90.195938,90.967804,91.615692,92.313248,93.220604,94.112457,94.883408,95.480438,96.071831,96.644203,97.020004,97.506454,97.845474,98.720001,98.622971,98.822388,99.089661,99.327354,99.599464,100.006554,100.334122,100.535141,100.663696,100.842743,101.045013,101.279686,101.508118,101.753387,101.922325,102.029678,102.171104,102.342072,102.660004,102.760002,102.645004,102.639999,102.747498,102.839996,102.960854,103.058266,103.246666,103.57,103.435204,103.460358,103.546165,103.606056,103.620003,103.759109,103.870567,103.975945,104.099998,104.214996,104.380005,104.452019,104.4375,104.370003,105.040001
82,94.108673,94.112343,94.300842,94.39695,94.57,94.095169,93.81263,93.721535,93.628304,93.643257,93.363335,93.18,92.738609,92.37841,91.951057,91.454193,90.907448,90.363411,89.808044,89.343811,88.810997,88.332916,87.763908,87.401321,86.491692,85.690437,84.989014,84.790649,84.579758,84.797478,85.2136,85.897598,86.570465,87.304222,88.035286,88.773735,89.46534,90.22937,90.898758,91.542892,92.262909,93.141769,94.144699,95.150002,95.220001,95.878784,96.532951,97.190002,97.320396,97.669174,98.074242,98.389702,98.639732,98.873367,99.148773,99.469727,99.695526,100.03878,100.230804,100.44001,100.687363,100.909805,101.118042,101.372711,101.82,101.780487,101.88414,102.011124,102.206581,102.369995,102.233337,102.521545,102.739998,102.726204,102.730003,102.800003,102.95842,102.98333,103.229507,103.287323,103.355064,103.458549,103.550003,103.584999,103.69487,103.820206,103.932915,103.985001,104.147499,104.239998,104.379997,104.669998,104.506668,104.743706
83,93.798508,93.877312,94.459999,94.297607,94.480003,94.004456,93.816795,93.619446,93.989998,93.753334,93.556664,93.209747,92.843559,92.574509,92.118118,91.506805,90.917664,90.333046,89.821892,89.266487,88.837906,88.23423,87.738403,87.063393,86.363304,85.626678,84.928413,84.350342,84.481796,84.728111,85.278427,85.899971,86.604004,87.309052,87.990669,88.687363,89.409073,90.079895,90.826088,91.417839,92.118149,93.004707,94.026917,95.330002,95.169998,95.969589,96.496834,96.779999,97.27784,97.44606,97.816566,98.12265,98.379333,98.65818,98.978218,99.175209,99.483154,99.784645,99.994583,100.232491,100.525642,100.740685,100.932045,101.198845,101.42968,101.604813,101.716164,101.878708,102.032234,102.163437,102.260452,102.40625,102.557808,102.769997,102.75,102.629997,102.884773,103.150002,103.035004,103.099998,103.232437,103.366127,103.462852,103.541176,103.648659,103.796135,103.916519,104.010246,104.160004,104.233337,104.440002,104.690002,104.849998,104.763535
84,93.462837,93.625839,93.871605,94.067215,93.937759,93.806679,93.597198,93.532692,93.578873,93.709999,93.68,93.103592,92.714912,92.900002,91.960396,91.307777,90.671089,90.125824,89.536804,89.049393,88.449242,87.984543,87.267334,86.53299,85.845757,85.290787,83.865005,83.660004,83.800003,84.534523,85.260002,85.893333,86.548477,87.204826,87.890961,88.571602,89.213089,89.919395,90.607674,91.277924,91.904709,92.794556,93.747696,94.686584,95.625,96.184998,96.649994,96.754684,97.349998,97.298103,97.654076,97.916168,98.206406,98.501396,98.718903,98.99044,99.262016,99.620613,99.851891,100.139397,100.415092,100.647667,100.877068,100.990112,101.244339,101.409927,101.579575,101.720695,101.860779,102.030472,102.158638,102.278244,102.450043,102.566704,102.63913,102.696236,102.836662,102.976669,103.015472,103.099998,103.103333,103.276337,103.391617,103.459251,103.550003,103.794998,103.911667,103.979996,104.031067,104.14016,104.295731,104.446373,104.562439,104.654289
85,93.323769,93.369637,93.614792,93.93,93.670197,93.388725,93.480797,93.280937,93.36998,93.368629,93.210815,92.898834,92.636192,92.413124,91.962944,91.355522,90.791458,90.200249,89.707993,89.102119,88.635033,87.93177,87.314087,86.674225,85.550003,85.250732,84.668564,84.258156,83.860001,84.615585,85.199928,85.811043,86.402252,87.049774,87.734245,88.4002,89.038033,89.704727,90.437202,91.049133,91.810188,92.599075,93.40242,94.4375,95.589996,95.43,96.095001,96.345001,96.860336,97.151711,97.482307,97.787041,98.076683,98.304512,98.552643,98.788231,99.129745,99.452065,99.834686,100.123138,100.388878,100.591217,100.735451,100.918457,101.090744,101.284851,101.450157,101.585716,101.752724,101.919136,102.042297,102.205345,102.323601,102.453682,102.555222,102.628616,102.734749,102.840401,102.919212,102.990105,103.024994,103.370003,103.230003,103.40361,103.5,103.505005,103.739998,103.792717,103.920853,104.054176,104.182167,104.309654,104.433372,104.484711
86,92.980797,93.036972,93.273918,93.352028,93.44252,93.46891,93.360207,93.407692,93.499542,93.321533,93.075699,93.011948,92.738564,92.585808,92.018211,91.516563,90.963692,90.487396,89.892143,89.44593,88.781006,88.187187,87.630898,86.95089,86.216805,85.718719,85.144989,84.651741,84.576073,84.674278,85.086349,85.582764,86.198883,86.837257,87.495415,88.170761,88.832977,89.492577,90.180023,90.872849,91.531364,92.346352,93.150414,94.097832,94.910004,95.260002,95.945,96.360001,96.786179,97.045425,97.395897,97.679832,97.91671,98.164146,98.418182,98.677498,98.987839,99.430618,99.798584,100.309998,100.333229,100.445473,100.634865,100.805275,101.0326,101.174576,101.334137,101.513588,101.676254,101.825294,101.963516,102.106461,102.253456,102.386154,102.508499,102.560997,102.638092,102.741386,102.836235,102.921059,103.027069,103.129395,103.227707,103.33197,103.57,103.513336,103.349998,103.640663,103.813881,103.955986,104.074028,104.2127,104.326317,104.434135
87,92.740273,92.757294,92.809059,93.05706,93.342422,93.325806,93.251175,93.157822,93.904999,93.097809,92.869186,92.651924,93.290001,92.391327,91.798889,91.24324,90.784912,90.243645,89.797783,89.142677,88.580452,88.020126,87.413414,86.840149,86.270157,85.809875,85.177444,84.701637,84.31205,84.341125,84.724419,85.346695,85.948509,86.602371,87.257004,87.931732,88.603447,89.290047,89.995277,90.61853,91.294861,92.081688,92.991844,93.75956,94.542,95.291077,95.994995,96.203331,96.830002,97,97.243889,97.452171,97.6866,97.938896,98.200172,98.477425,98.819824,99.211494,99.910004,99.959312,100.129227,100.307053,100.487656,100.72921,100.944351,101.128746,101.270317,101.435852,101.605469,101.755699,101.879547,102.014793,102.186577,102.389999,102.410912,102.465462,102.533051,102.625923,102.717209,102.847954,102.913971,103.034103,103.080002,103.238327,103.364075,103.400169,103.309998,103.567558,103.751923,103.86599,104.007729,104.12252,104.265923,104.350212
88,92.437454,92.318687,92.411057,92.744225,93.559998,92.915565,92.736656,92.71804,92.65564,92.59037,92.285057,92.272308,92.117142,91.872253,91.30278,90.833237,90.293808,89.871262,89.274689,88.719055,88.183739,87.607933,87.049126,86.520599,86.010002,85.654999,84.83667,84.280724,83.510002,83.309998,84.470024,85.091843,85.723427,86.361351,87.038979,87.689705,88.356842,89.081215,89.804054,90.393402,91.065392,91.936958,92.687691,93.635284,94.40686,95.149765,96.209999,96.141708,96.4403,96.74276,96.958549,97.181808,97.402664,97.647385,97.928726,98.221405,98.534225,98.986229,99.346939,99.661621,99.908104,100.126518,100.391113,100.618149,100.871529,101.085312,101.252022,101.336205,101.491364,101.660156,101.777199,101.928673,102.090378,102.300003,102.297325,102.309998,102.438446,102.538727,102.622292,102.701149,102.856827,102.962578,103.014999,103.239998,103.286888,103.385735,103.444374,103.5439,103.665749,103.812401,103.906853,104.048843,104.136208,104.227386
89,91.808586,91.658638,91.911636,92.253883,92.517052,92.501122,92.493217,92.081612,92.361771,92.102173,92.147606,91.776314,91.790489,91.538353,91.141487,90.63195,90.198204,89.627602,89.110138,88.613792,88.068207,87.527763,87.034401,86.510002,86.056084,85.636665,84.32,84.199432,83.339996,83.88958,84.258308,84.834175,85.508858,86.166527,86.755539,87.418839,88.089653,88.799713,89.523102,90.196953,90.86515,91.629646,92.524841,93.397598,94.559998,94.835426,95.442749,95.875946,96.182701,96.440498,96.698837,96.929955,97.183105,97.440132,97.738861,98.047295,98.444656,98.731842,99.093102,99.428291,99.702278,100.038116,100.333725,100.574127,100.775757,101.129997,101.137184,101.253151,101.355911,101.506622,101.69738,101.851013,101.949997,102.083328,102.274994,102.139999,102.362701,102.503792,102.459999,102.580002,102.810776,102.936302,102.966003,103.010002,103.30629,103.413528,103.387428,103.498093,103.626335,103.730766,103.874535,103.947716,104.054413,104.165535
90,91.32679,91.353088,91.6735,91.897079,92.165764,92.258705,92.101372,92.037277,91.978348,92.152283,91.837616,91.770851,91.746239,91.540581,91.051125,90.632713,90.063278,89.554382,89.077065,88.568268,88.070129,87.575645,87.139999,86.630005,86.128181,85.482986,85.080002,84.729996,84.006874,84.099998,83.620003,84.581726,85.440002,85.85791,86.44899,87.08564,87.782219,88.463516,89.218483,89.923119,90.599327,91.360886,92.199287,93.370003,93.939171,94.552711,95.154701,95.690002,95.87114,96.126785,96.416664,96.690659,96.954666,97.259995,97.545135,97.904625,98.223648,98.543114,98.925606,99.265839,99.577988,99.88266,100.410004,100.407425,100.617882,100.805466,100.965706,101.109688,101.259872,101.400017,101.589485,101.830391,101.972786,102.020004,102.410004,102.316223,102.384865,102.470116,102.598076,102.970001,102.797142,102.786667,103.269997,103.089996,103.779999,103.110001,103.309616,103.478828,103.594765,103.715019,103.799828,103.924965,104.02948,104.147293
91,90.729996,91.173622,91.494209,91.741463,92.132896,92.097176,92.23291,91.876274,92.021393,91.779144,92.029556,92.026337,91.995674,91.54908,91.065651,90.514748,90.016937,89.546455,89.049934,88.567467,88.11058,87.662773,87.190132,86.693962,86.14727,85.651787,84.610001,83.949997,83.6325,83.436668,83.863998,84.436668,84.895004,85.44294,86.08548,86.768997,87.415016,88.169373,88.908546,89.563828,90.290321,91.096687,91.964417,92.8134,93.56974,94.151474,95.150002,95.136665,95.57,95.807198,96.131813,96.451866,96.749023,97.042343,97.403633,97.653008,97.94883,98.371651,98.777283,99.133965,99.386566,99.696693,99.966904,100.222572,100.373192,100.615585,100.772125,100.945671,101.164146,101.370277,101.542343,101.7882,102.269997,101.915001,102.199997,102.250954,102.317543,102.423782,102.559158,102.790001,102.57,102.760002,102.954376,103.147552,103.099998,103.150002,103.307693,103.440826,103.577934,103.629539,103.717903,103.829033,103.958412,104.019135
